a,b,c,d,e,f,g,h,i,j,k,l,m
0,27.9698630136986,2,1,8,2,12,2.31780821917808,878,1331,3500,2,0
0,32.8,1,2,8,2,99,16.3287671232877,876,0,980,3,0
0,35.1972602739726,1,1,81,2,28,4.23561643835616,746,1192,3000,2,0
0,26.2493150684931,1,2,0,2,99,2.07123287671233,749,1328,1200,2,1
0,24.6630136986301,2,2,0,2,99,0,669,561,950,3,1
0,26.172602739726,1,1,8,2,99,4.23561643835616,876,1135,1300,1,0
0,24.1369863013699,1,1,8,2,99,5.48767123287671,808,1733,2000,1,0
0,39.1013698630137,1,2,2,11,27,0,764,1551,0,2,0
0,34.1287671232877,2,2,8,1,23,9.32328767123288,998,0,2500,2,0
0,48.7643835616438,1,2,8,2,99,25.4191780821918,940,0,1136,3,0
0,43.5095890410959,1,1,81,2,99,0,866,1271,950,2,0
0,57.6082191780822,1,2,8,9,99,0,954,527,1800,1,0
0,23.3123287671233,1,1,8,2,99,4.07123287671233,541,0,920,2,1
0,57.0630136986301,2,1,81,1,99,0,1056,1386,0,2,0
0,45.0219178082192,2,2,9,1,21,23.4164383561644,1042,0,0,2,0
0,24.0027397260274,2,1,8,5,99,0,869,543,1097,2,1
0,43.1835616438356,1,1,3,99,99,18.3287671232877,866,0,7366,1,0
0,23.6438356164384,2,1,8,99,0,1.31780821917808,437,0,565,3,1
0,51.1972602739726,1,2,8,1,99,28.4219178082192,965,0,2242,1,1
0,23.0767123287671,2,1,0,99,99,0,574,0,949,2,0
0,35.8246575342466,1,2,81,2,99,1.31780821917808,749,1532,1960,2,1
0,51.7506849315068,1,2,0,2,99,1.23287671232877,813,0,2500,2,0
0,26.2849315068493,1,1,8,8,0,0,1,0,500,3,0
0,23.4739726027397,1,1,8,2,99,5.32054794520548,485,0,1300,2,0
0,52.2684931506849,1,2,8,9,17,0,968,1680,2350,2,0
0,31.7150684931507,1,1,0,2,99,13.241095890411,796,0,1500,3,0
0,26.4767123287671,1,1,0,2,99,1.07123287671233,787,1055,1200,2,0
0,34.8082191780822,1,2,8,4,3,0,2,1513,4687,1,1
0,38.772602739726,2,2,8,2,99,0,841,1895,1102,2,1
0,34.3397260273973,1,2,0,2,99,0,820,1706,1000,2,0
0,42.627397260274,2,2,2,6,0,0,879,1789,500,2,0
0,42.7260273972603,1,2,8,1,99,15.3260273972603,993,1494,3000,2,0
0,38.786301369863,1,2,81,2,99,2.07123287671233,925,1835,1200,2,1
0,28.6575342465753,1,2,0,99,99,0,758,0,1300,1,1
0,82.8767123287671,1,2,6,9,99,0,974,1809,0,2,1
0,25.2794520547945,1,1,0,2,99,0,734,1656,977,2,1
0,56.441095890411,1,2,6,9,99,0,1034,0,27000,2,1
0,19.7479452054795,1,1,8,2,99,0,485,0,1200,2,0
0,38.0657534246575,1,2,2,11,4,0,764,1413,0,2,0
0,30.8767123287671,1,2,81,99,99,0,864,1129,2000,2,0
0,43.9917808219178,1,2,8,2,99,16.3287671232877,826,0,1926,2,1
0,26.9315068493151,1,2,8,2,99,0,958,1809,1340,2,1
0,22.3178082191781,1,1,0,8,0,0,1,1656,500,2,0
0,60.6027397260274,2,2,8,6,0,0,931,1809,7000,2,0
0,60.6931506849315,1,2,8,9,99,0,860,1471,1650,2,1
0,55.2684931506849,1,2,8,2,99,5.32054794520548,776,0,2300,3,1
0,46.8657534246575,1,2,8,1,99,2.31780821917808,952,1809,2500,1,1
0,66.3616438356164,1,2,8,9,99,0,954,1715,997,3,0
0,37.5698630136986,1,2,8,99,99,1.31780821917808,857,1895,974,1,1
0,35.7506849315068,1,2,4,2,99,0,894,1525,0,3,0
0,27.586301369863,1,1,0,2,99,2.23287671232877,781,1165,663,1,1
0,24.1123287671233,2,1,8,2,9,0,783,1715,1000,3,0
0,45.186301369863,1,2,9,1,21,0,1027,1809,0,2,0
0,32.827397260274,2,1,0,2,99,4.32054794520548,817,1123,1000,2,0
0,35.2520547945205,1,2,8,2,99,3.31780821917808,822,1482,1223,2,0
0,47.2986301369863,2,2,81,2,99,0.989041095890411,897,1108,1000,3,1
0,40.8109589041096,1,2,81,2,99,0,826,1232,950,2,0
0,23.8356164383562,1,1,0,99,99,2.07123287671233,464,1394,1200,3,1
0,48.3260273972603,1,2,0,2,99,0,764,1488,0,3,0
0,39.4684931506849,2,1,81,2,99,20,875,0,990,2,0
0,37.7945205479452,2,2,0,2,99,3.31780821917808,773,1715,1000,1,0
0,25.1561643835616,1,1,8,2,99,5.32054794520548,752,0,2027,2,1
0,85.1616438356164,2,1,9,9,5,41.3452054794521,1021,0,4798,3,1
0,45.0301369863014,1,2,8,2,99,11.2383561643836,826,0,1800,2,1
0,25.172602739726,1,1,0,2,99,1.31780821917808,713,1394,1500,3,1
0,24.8547945205479,1,2,0,11,27,0,696,0,0,2,0
0,64.5123287671233,2,2,8,6,0,0,755,1789,500,2,0
0,40.3205479452055,2,2,0,6,0,0,731,1581,500,3,0
0,27.3342465753425,1,2,81,99,99,6.15890410958904,872,0,1300,1,0
0,19.4739726027397,1,1,81,2,99,0,541,1596,1000,2,0
0,23.3068493150685,1,2,8,2,99,5.90684931506849,621,1601,12500,2,0
0,45.8767123287671,1,2,8,2,99,27.0876712328767,826,0,1500,1,0
0,21.8383561643836,2,1,0,2,99,5.23561643835616,556,1221,1250,2,0
0,41.4054794520548,1,2,8,2,99,3.31780821917808,816,1525,5000,1,0
0,21.3890410958904,1,1,0,2,99,0,541,0,1000,2,1
0,36.2739726027397,1,2,81,2,99,0,882,1900,2000,2,0
0,31.2219178082192,1,1,0,2,99,3.31780821917808,796,1525,1052,1,1
0,62.1041095890411,2,1,8,9,99,0,899,1641,450,2,0
0,46.6520547945205,2,2,81,11,27,0,785,1805,10000,2,0
0,33.8712328767123,1,2,8,1,99,0,983,1790,2086,2,1
0,35.4246575342466,1,2,8,99,0,11.3232876712329,716,0,2500,3,0
0,38.9287671232877,1,2,0,99,99,0,758,1641,1400,1,1
0,49.5150684931507,1,2,8,9,99,0,948,0,895,2,1
0,27.2493150684931,1,2,8,2,99,5.32054794520548,878,1900,0,3,0
0,65.9479452054795,1,2,3,11,99,16.3287671232877,952,0,5000,1,0
0,41.9068493150685,1,2,8,2,99,0,940,924,0,2,1
0,27.5616438356164,2,1,81,2,99,1.31780821917808,746,1163,1000,2,1
0,35.2219178082192,1,2,0,2,99,2.31780821917808,805,1449,1100,2,0
0,25.8328767123288,1,1,0,2,99,0,734,1465,2070,2,0
0,19.5123287671233,1,1,0,99,99,3.23287671232877,535,0,970,3,1
0,27.8986301369863,1,2,8,2,99,5.07397260273973,838,1347,2500,2,0
0,63.2931506849315,2,2,2,9,99,0,927,0,970,2,0
0,76.2082191780822,2,1,6,9,21,39.3424657534247,1027,0,1611,2,1
0,49.7698630136986,1,2,6,99,99,0,884,0,3000,2,0
0,49.1972602739726,1,2,8,9,17,0,898,1809,6000,2,0
0,22.0767123287671,1,1,0,99,99,4.15616438356164,479,0,1300,1,0
0,50.3506849315068,1,2,8,11,99,21.3315068493151,890,0,9000,2,0
0,47.1780821917808,1,2,8,2,99,31.3369863013699,796,0,0,2,1
0,26.4082191780822,1,2,0,99,99,0,758,1506,1400,1,1
0,28.6191780821918,1,2,0,2,99,7.32054794520548,820,0,900,2,0
0,28.3260273972603,2,2,81,2,99,10.4082191780822,973,0,1200,2,0
0,53.2164383561644,2,1,0,9,99,0,759,1579,564,2,0
0,51.3506849315068,1,2,8,9,99,0,942,1488,832,1,1
0,24.4191780821918,1,2,81,2,99,0,758,1343,1250,2,1
0,19.0328767123288,1,1,0,2,99,0,541,0,1000,2,0
0,63.3068493150685,2,2,8,9,99,42.3452054794521,871,0,2000,2,0
0,27.1315068493151,2,1,8,2,99,0,777,0,1500,2,0
0,22.9643835616438,1,1,8,2,99,4.32054794520548,541,1626,896,2,1
0,25.2712328767123,1,2,0,99,99,4.07123287671233,690,1685,1300,1,0
0,25.7534246575342,2,1,8,2,99,8.15890410958904,869,0,15000,2,0
0,53.0219178082192,1,2,8,9,99,0,918,1850,937,2,1
0,57.3452054794521,2,2,0,2,99,1.07123287671233,746,1513,1000,2,0
0,44.213698630137,1,2,0,99,99,0,764,1632,1500,1,1
0,21.5095890410959,1,1,0,1,99,0,642,1389,3000,2,0
0,43.5123287671233,1,2,8,2,99,14.3260273972603,882,0,14416.67,3,0
0,38.3698630136986,2,2,0,2,99,0,829,0,1000,3,0
0,27.9041095890411,1,2,8,1,7,3.23287671232877,1043,1532,4000,2,0
0,50.0219178082192,1,2,2,11,27,8.32328767123288,828,0,10000,2,0
0,36.6602739726027,1,2,81,1,99,8.99452054794521,983,0,3500,2,0
0,42.613698630137,1,2,9,2,99,14.3260273972603,946,0,0,2,1
0,21.5890410958904,1,1,0,99,99,2.07123287671233,470,0,1200,2,1
0,30.9972602739726,1,2,0,2,99,10.1616438356164,820,0,1395,2,0
0,24.3342465753425,1,1,8,8,0,0,1,1624,500,3,0
0,40.0931506849315,1,2,8,2,99,0,878,1587,0,1,0
0,47.6794520547945,1,1,8,2,99,11.0767123287671,872,0,2500,2,0
0,62.4876712328767,1,2,8,9,99,0,968,1545,991,1,1
0,42.5013698630137,1,2,8,2,99,18.3287671232877,832,0,2000,2,0
0,38.8767123287671,1,2,0,11,27,7.32054794520548,758,0,4000,3,0
0,38.5890410958904,1,2,0,99,99,5.90684931506849,758,1126,1300,1,0
0,25.2054794520548,1,1,0,2,99,8.32328767123288,728,0,2034,1,1
0,55.4328767123288,1,2,8,11,99,0,896,0,1500,1,0
0,30.3808219178082,1,2,0,99,99,0,758,0,1400,1,1
0,36.9424657534247,1,2,8,2,99,0,894,1809,2500,1,0
0,49.4904109589041,1,2,9,1,21,0,1027,1494,3000,2,0
0,62.4465753424658,1,2,0,9,99,0,912,1779,1447,2,1
0,43.3890410958904,2,2,81,2,99,4.23561643835616,837,969,1000,1,0
0,46.2520547945205,1,1,0,11,27,0,808,1303,0,2,0
0,24.0356164383562,1,1,8,2,99,5.32054794520548,636,1403,1400,3,0
0,55.0575342465753,2,1,8,9,99,0,915,1790,1000,2,1
0,26.2712328767123,1,1,8,2,28,1.07123287671233,925,1249,1000,2,1
0,43.0876712328767,1,2,0,2,99,0,770,1082,1000,2,1
0,40.3452054794521,1,2,0,99,99,2.07123287671233,805,1715,1200,2,1
0,35.5150684931507,1,2,0,2,99,1.07123287671233,749,1685,949,2,1
0,42.227397260274,2,2,8,1,23,20.4986301369863,1062,0,2500,2,0
0,22.027397260274,1,1,8,8,0,0,1,1102,500,2,0
0,19.0493150684932,1,1,81,2,99,0,479,0,949,1,1
0,23.9917808219178,1,1,8,2,99,3.31780821917808,678,1656,900,2,0
0,39.6027397260274,2,2,0,99,99,4.99178082191781,779,0,900,2,0
0,66.3369863013699,1,2,6,2,12,0,890,1403,12107,1,1
0,50.6821917808219,1,1,8,1,21,31.3369863013699,1067,0,3000,2,0
0,46.2246575342466,1,2,81,2,99,2.31780821917808,829,0,5000,2,0
0,58.0219178082192,1,2,8,2,99,28.3369863013699,890,0,891,1,0
0,58.7753424657534,1,2,0,9,99,0,856,0,1018,2,0
0,46.5534246575342,1,2,8,2,99,22.4986301369863,832,0,1032,2,0
0,71.1123287671233,1,2,8,9,99,0,992,1715,0,2,0
0,20.9315068493151,1,1,0,8,0,0,1,0,500,1,0
0,37.0876712328767,1,2,81,2,99,0,842,1700,0,2,0
0,74.786301369863,1,2,9,9,12,49.3506849315068,992,0,5000,2,0
0,21.227397260274,1,1,0,2,99,0,541,0,949,2,1
0,34.6301369863014,1,2,8,2,99,0,878,1163,1300,1,0
0,23.0931506849315,1,1,81,2,99,0,597,0,1500,1,0
0,53.1835616438356,1,2,0,9,99,0,798,1594,1100,2,0
0,36.4575342465753,1,2,8,2,99,5.15890410958904,878,1272,1184,1,1
0,20.6657534246575,1,1,81,2,23,1.65205479452055,464,0,0,3,0
0,53.6,1,2,8,2,99,24.3342465753425,840,0,5000,2,0
0,56.9260273972603,1,2,8,9,99,0,912,1640,1100,3,0
0,50.7972602739726,1,2,8,2,99,0,890,1789,0,2,0
0,22.572602739726,1,1,0,2,99,6.15890410958904,479,0,3000,1,0
0,27.172602739726,1,1,8,2,99,10.2383561643836,798,0,1201,3,1
0,22.7698630136986,1,2,8,2,99,0,559,0,1039,2,1
0,24.6164383561644,1,1,0,99,99,3.15616438356164,728,1401,983,3,1
0,46.9342465753425,2,2,8,2,99,8.49041095890411,785,0,1023,2,1
0,34.8301369863014,1,2,8,2,99,4.23561643835616,816,1805,1300,1,1
0,46.8520547945205,2,1,8,2,99,8.23835616438356,881,0,0,1,0
0,32.9753424657534,2,2,8,2,99,0,835,1626,0,1,0
0,36.7616438356164,1,2,8,2,99,11.6575342465753,790,0,1000,2,0
0,45.0767123287671,2,2,8,2,99,0,899,1809,2800,2,0
0,28.2246575342466,2,2,8,2,99,0,893,1641,1300,2,0
0,39.013698630137,1,2,0,2,99,5.32054794520548,764,0,2000,2,0
0,26.3342465753425,1,2,8,99,99,6.15890410958904,826,0,2500,2,0
0,25.1205479452055,2,1,0,2,99,3.48493150684931,767,0,1500,2,0
0,27.9506849315068,1,2,81,99,99,0,758,1166,1400,1,1
0,52.0739726027397,1,2,8,9,99,0,928,1799,1107,3,1
0,31.4383561643836,1,2,8,2,99,0,822,0,6000,2,0
0,24.9780821917808,1,1,81,1,99,0,893,1616,2700,2,1
0,26.6109589041096,2,2,8,2,99,0,887,1428,0,3,0
0,23.7424657534247,1,1,8,11,27,0,679,0,0,2,0
0,27.1835616438356,2,1,81,2,99,10.3232876712329,817,0,3000,3,0
0,38.3479452054795,1,1,0,2,99,4.32054794520548,796,0,2000,1,1
0,28.6328767123288,1,2,8,2,99,6.23561643835616,940,0,0,2,0
0,36.8054794520548,2,2,81,2,99,8.15890410958904,949,0,1200,3,1
0,25.1534246575342,2,1,8,8,0,0,1,1525,500,2,0
0,56.0904109589041,1,2,9,1,99,0,997,1809,3000,2,0
0,23.6219178082192,1,1,9,1,7,0,680,1572,3000,2,0
0,19.2931506849315,1,1,0,2,99,0,541,0,1000,2,0
0,25.6438356164384,1,1,8,4,99,0,2,1809,1598,1,1
0,28.1835616438356,1,1,8,99,12,0,876,1587,0,1,0
0,79.772602739726,2,1,9,1,5,36.3424657534247,1088,0,2500,3,0
0,26.1808219178082,1,1,0,2,99,0,802,1900,1500,2,1
0,44.2575342465753,2,1,81,2,99,0,823,919,943,1,1
0,25.9178082191781,1,2,8,1,21,3.23287671232877,891,1656,2500,2,0
0,29.1753424657534,1,1,8,2,99,0,934,0,2500,1,1
0,37.5917808219178,1,2,8,2,99,0,826,415,1000,2,0
0,39.0219178082192,1,2,0,99,99,0,758,1809,1500,1,1
0,47.8191780821918,1,2,81,1,99,21.3315068493151,967,0,3866,2,0
0,49.8739726027397,2,1,9,6,0,0,883,1689,5000,2,0
0,22.5753424657534,1,1,2,11,99,3.31780821917808,567,0,949,2,0
0,22.241095890411,2,1,0,8,99,0,1,0,500,1,0
0,36.2575342465753,2,2,9,1,21,0,1088,1733,3609,1,1
0,26.3342465753425,1,1,8,2,99,0,864,1254,1500,2,0
0,40.9561643835616,1,1,81,2,99,9.74246575342466,854,0,1500,3,0
0,33.1534246575342,1,2,0,2,99,0,820,1724,1500,2,1
0,47.758904109589,1,2,81,2,99,0,770,1446,2000,2,0
0,61.2821917808219,1,2,8,9,99,0,928,1760,1990,1,1
0,54.6630136986301,2,2,8,9,99,0,921,1680,1500,1,0
0,28.4630136986301,1,2,9,2,99,2.31780821917808,771,0,1000,2,0
0,42.2547945205479,1,2,8,2,99,1.31780821917808,755,0,1085,2,1
0,34.9397260273973,1,2,8,2,99,0,878,1271,1300,1,1
0,52.1205479452055,1,2,8,9,99,0,918,0,2070,2,1
0,30.6684931506849,1,2,8,2,99,0,896,1385,1400,2,0
0,22.6657534246575,2,1,0,2,23,0,626,1715,0,1,0
0,41.0054794520548,2,1,8,9,99,0,827,543,893,3,1
0,61.358904109589,1,2,8,9,99,0,1034,1587,1800,2,0
0,45.7123287671233,1,2,0,2,99,0,844,1680,10252,2,1
0,44.8164383561644,2,2,9,1,99,20.2465753424658,1044,0,3500,2,0
0,70.027397260274,2,1,8,9,99,0,903,1494,1700,1,0
0,34.1671232876712,2,2,8,2,99,1.65205479452055,826,1235,1235,2,1
0,57.5260273972603,2,1,8,9,99,36.3424657534247,789,0,1164,1,0
0,33.3397260273973,1,2,0,99,99,5.15890410958904,758,1406,1300,1,0
0,74.3479452054794,1,2,8,9,99,0,856,1724,1218,2,1
0,30.1616438356164,1,2,8,1,7,3.23287671232877,1043,1724,4000,2,0
0,30.6739726027397,2,1,0,2,99,0,835,0,1300,2,0
0,56.7945205479452,1,2,8,9,99,0,912,1779,1663,1,1
0,36.427397260274,1,2,0,1,99,0,847,0,2000,2,0
0,32.5945205479452,2,1,0,2,28,5.15890410958904,755,543,0,1,1
0,28.9808219178082,2,2,8,2,99,0,909,0,1500,1,1
0,34.0109589041096,1,2,3,11,28,3.31780821917808,940,1412,26000,2,0
0,40.4054794520548,1,1,8,2,99,0,740,1656,1100,3,0
0,22.3150684931507,2,2,8,2,99,0,512,1641,1000,1,0
0,35.8602739726027,2,2,0,2,99,0.989041095890411,773,0,1000,1,0
0,24.7095890410959,1,1,8,8,0,0,1,0,500,3,0
0,56.3315068493151,1,2,8,9,21,0,1072,1656,4034,2,1
0,21.6383561643836,2,1,0,99,99,4.15616438356164,494,0,650,3,1
0,39.6767123287671,2,1,0,2,99,0,811,1680,2500,3,0
0,20.413698630137,1,1,8,99,99,3.31780821917808,543,0,940,2,0
0,39.4164383561644,1,2,81,2,99,4.07123287671233,934,1506,1300,1,1
0,25.3342465753425,1,2,0,2,99,1.15616438356164,737,0,1250,2,0
0,42.9616438356164,1,2,81,1,99,0,937,1023,2276,2,0
0,24.2109589041096,1,1,0,2,99,0,672,1032,1000,1,1
0,26.3342465753425,1,1,8,8,99,0,1,1254,500,2,0
0,28.9972602739726,2,2,8,2,99,3.31780821917808,829,0,898,1,1
0,44.3452054794521,1,2,8,2,99,0,770,1900,1100,2,1
0,37.2164383561644,1,1,8,2,28,0,858,1641,1300,1,0
0,25.8383561643836,1,2,81,2,99,0,770,1389,1500,2,0
0,73.1369863013699,2,1,8,9,99,31.3369863013699,989,0,8000,2,0
0,25.3068493150685,2,1,8,1,99,0,906,1190,2700,3,1
0,49.3123287671233,1,2,8,9,99,0,998,1357,3700,3,0
0,25.172602739726,1,2,0,99,99,4.07123287671233,690,543,0,1,1
0,55.186301369863,1,2,6,2,12,26.0054794520548,970,0,2118,3,1
0,45.627397260274,2,2,0,99,99,3.15616438356164,835,1641,236,3,1
0,34.0356164383562,1,2,0,2,99,4.32054794520548,758,0,1183,1,1
0,42.6684931506849,1,2,0,2,99,0,820,0,1647,1,0
0,25.4876712328767,1,1,81,11,27,0,672,1809,10000,3,0
0,36.8465753424658,1,2,0,2,99,0,758,1565,1300,1,1
0,26.7671232876712,1,1,8,1,7,4.32054794520548,1025,1809,3500,2,0
0,23.2931506849315,2,1,0,2,99,5.15890410958904,500,1171,2000,2,0
0,23.4109589041096,1,1,0,8,0,0,1,0,500,1,0
0,20.9424657534247,2,1,8,8,0,0,1,0,500,2,0
0,30.7342465753425,1,2,8,99,7,4.32054794520548,990,1706,3000,1,0
0,34.3397260273973,1,2,81,2,99,3.07123287671233,934,1775,1240,1,1
0,51.3616438356164,1,2,81,2,99,0,844,1438,949,2,1
0,24.6986301369863,2,1,0,1,99,0.989041095890411,850,537,2600,2,0
0,23.8328767123288,2,1,0,2,99,6.07397260273973,500,0,1200,2,0
0,24.6246575342466,1,1,8,4,3,0,2,1488,466,2,1
0,47.372602739726,2,2,0,2,99,0,785,0,920,2,1
0,20.7178082191781,1,1,0,2,99,0,541,1809,972,2,0
0,24.6520547945205,1,1,8,2,99,0,672,1343,940,1,0
0,35.8794520547945,1,2,81,2,99,19.4958904109589,764,0,1700,2,0
0,48.1534246575342,2,1,8,1,21,0,1024,1587,3099,2,0
0,28.041095890411,1,1,81,2,99,8.23835616438356,864,0,10000,2,0
0,22.6438356164384,1,2,8,1,99,1.31780821917808,565,0,987,1,0
0,25.9643835616438,2,2,0,2,99,0,779,1536,949,3,0
0,27.6657534246575,2,2,8,2,99,3.31780821917808,773,543,917,1,1
0,60.8109589041096,2,1,8,9,5,0,963,1373,2515,3,1
0,45.9890410958904,2,2,0,2,99,0,835,0,980,1,0
0,40.4191780821918,2,2,2,11,27,10.4082191780822,955,0,0,2,0
0,68.1479452054794,1,1,8,11,99,0,820,1434,8000,3,0
0,23.8794520547945,2,1,8,8,0,0,1,0,500,2,0
0,36.9671232876712,1,1,8,2,99,10.3232876712329,864,0,1714,2,1
0,32.6739726027397,1,2,8,2,99,9.99452054794521,790,0,1158,2,1
0,31.2,1,1,0,99,99,6.23561643835616,796,0,1446,3,1
0,36.2,1,2,0,11,4,16.3287671232877,706,0,3850,2,0
0,28.6082191780822,2,1,0,2,28,1.07123287671233,802,1865,1000,2,1
0,26.7808219178082,1,2,0,2,99,9.32328767123288,778,0,1500,1,0
0,46.413698630137,1,2,8,2,99,0,826,1205,1610,1,0
0,23.1287671232877,1,1,8,2,99,1.23287671232877,464,0,1354,1,1
0,19.8520547945205,2,1,0,2,99,2.15616438356164,593,1155,1000,1,0
0,34.0657534246575,2,2,8,2,99,3.23287671232877,899,0,3000,2,0
0,68.1068493150685,1,2,8,9,99,0,918,1790,1053,2,1
0,36.0520547945206,1,2,8,2,99,0,826,823,0,2,0
0,35.1205479452055,1,2,8,2,99,0,842,570,1200,1,0
0,19.1205479452055,1,1,8,2,99,0,535,0,950,1,1
0,44.2767123287671,2,1,8,9,99,0,777,0,845,1,1
0,23.8958904109589,1,1,8,2,99,0,603,600,1020,2,0
0,55.3534246575342,2,2,8,9,99,0,1001,1733,1933,1,1
0,42.3452054794521,2,2,0,2,99,0,785,1163,2000,2,0
0,23.5835616438356,1,1,8,2,99,3.23287671232877,597,0,857,3,1
0,29.9506849315068,1,1,8,11,99,0,922,661,4000,2,0
0,22.0794520547945,2,1,8,2,99,2.07123287671233,611,1685,1500,3,0
0,30.0465753424658,1,1,8,11,27,9.32328767123288,778,0,2000,3,0
0,23.6219178082192,1,1,8,2,99,0,535,1670,1100,1,1
0,27.1205479452055,1,1,81,11,27,4.15616438356164,858,1242,2500,3,0
0,37.3424657534247,1,2,8,11,27,21.3315068493151,784,0,5000,1,0
0,25.3342465753425,1,1,81,2,99,0,734,0,1500,2,0
0,37.2958904109589,2,2,0,2,99,0,773,0,1000,1,0
0,20.3315068493151,1,1,0,8,0,0,1,0,500,3,0
0,23.7095890410959,1,2,8,2,99,0,617,1536,949,1,1
0,25.2931506849315,2,1,8,5,3,0,829,1664,1500,2,1
0,31.9287671232877,1,2,8,1,99,0,931,1408,2500,2,0
0,25.3342465753425,1,2,0,2,99,2.31780821917808,681,1880,1000,2,1
0,56.5205479452055,1,2,8,9,99,0,918,1760,2205,2,1
0,25.9068493150685,1,2,9,2,99,0,890,1477,0,2,0
0,34.3452054794521,1,2,0,1,99,5.15890410958904,921,1730,2500,2,0
0,23.0904109589041,2,1,8,99,99,4.32054794520548,688,472,950,1,0
0,30.4876712328767,1,1,8,2,99,0,876,1820,1784,1,1
0,33.1342465753425,2,2,81,2,99,0,893,1151,371,2,1
0,37.0657534246575,1,2,9,1,21,13.6602739726027,1021,0,2700,2,0
0,53.5945205479452,1,2,8,1,99,28.7561643835616,1059,0,0,2,0
0,23.213698630137,2,1,81,8,0,0,1,0,500,2,0
0,58.4712328767123,1,2,0,2,99,0,782,1238,1300,2,0
0,30.1369863013699,1,1,8,2,99,0,922,1587,0,2,0
0,19.9013698630137,2,1,0,8,0,0,1,1596,500,3,0
0,28.2602739726027,1,1,81,2,99,0,808,0,1000,2,1
0,62.0739726027397,2,1,8,9,99,0,789,1760,850,1,1
0,24.0958904109589,1,1,81,2,99,0,734,0,947,2,1
0,42.0465753424658,1,2,8,2,99,0,822,1779,1000,1,0
0,21.4383561643836,2,1,0,8,0,0,1,0,500,1,0
0,25.2602739726027,2,1,0,8,0,0,1,1700,500,2,0
0,26.613698630137,2,2,8,2,99,0,897,1323,1000,2,0
0,42.4109589041096,2,1,8,2,99,10.3232876712329,843,0,1000,3,0
0,37.8328767123288,1,2,9,11,27,0,952,1820,3000,3,0
0,40.9616438356164,2,2,2,11,27,1.31780821917808,872,0,0,3,0
0,20.1945205479452,2,1,0,8,0,0,1,0,500,1,0
0,24.4301369863014,1,1,0,8,0,0,1,0,500,2,0
0,43.9972602739726,1,2,8,1,21,20.6657534246575,1027,0,3300,2,0
0,43.3452054794521,1,2,8,11,27,0,884,1385,0,2,0
0,27.9342465753425,1,1,0,2,99,0.989041095890411,814,1700,3000,3,0
0,25.6630136986301,1,1,81,2,99,0,678,0,2500,2,1
0,24.9315068493151,1,1,0,11,27,0,752,1572,0,2,0
0,30.9698630136986,1,1,0,2,99,0,802,1609,1500,2,0
0,21.1753424657534,1,1,0,8,0,0,1,0,500,2,0
0,50.4109589041096,1,2,9,1,7,0,1043,1454,3400,1,0
0,22.3315068493151,1,1,0,99,99,4.23561643835616,535,0,950,3,1
0,41.3452054794521,1,1,8,2,99,3.23287671232877,916,1213,2785,1,1
0,37.8821917808219,1,2,8,2,99,8.07397260273973,940,0,1050,2,1
0,49.0301369863014,1,2,8,2,99,2.15616438356164,875,1760,0,2,0
0,27.9890410958904,2,1,0,2,99,2.23287671232877,796,1656,1000,1,0
0,32.9123287671233,1,2,8,2,99,10.4904109589041,820,0,1010,1,0
0,23.2465753424658,1,1,8,2,99,5.07397260273973,597,0,583,1,1
0,22.9068493150685,1,1,81,8,0,0,1,1566,500,3,0
0,33.0739726027397,1,2,8,99,99,4.32054794520548,872,642,1257,1,1
0,23.9232876712329,2,1,8,1,99,3.31780821917808,777,1760,3000,2,0
0,28.8712328767123,1,1,8,2,99,7.32054794520548,872,0,2727,1,1
0,22.3890410958904,1,1,0,2,99,0,559,1566,900,2,0
0,50.3342465753425,1,2,8,2,99,0,844,1394,14590,2,1
0,36.5342465753425,1,2,81,2,99,0,878,1805,1000,2,1
0,29.827397260274,1,2,0,2,99,0,820,1207,1000,2,0
0,46.6547945205479,2,2,8,2,99,7.23561643835616,837,0,994,3,1
0,76.0383561643836,1,2,8,9,99,0,906,1609,3000,3,0
0,22.9753424657534,2,1,0,2,99,0,632,1345,1000,2,0
0,21.2438356164384,1,1,8,8,99,0,1,0,500,2,0
0,21.2630136986301,1,1,8,8,99,0,1,1155,500,3,0
0,20.2739726027397,1,1,81,2,99,0,535,0,949,3,0
0,28.3369863013699,1,2,0,2,99,0,764,1700,1500,2,0
0,19.8328767123288,2,1,0,2,99,1.07123287671233,537,1641,1500,3,1
0,48.2657534246575,1,2,8,2,99,0,826,653,0,3,1
0,52.6821917808219,1,2,81,2,99,0,782,1482,1200,2,0
0,45.6767123287671,2,2,0,2,99,7.32054794520548,835,0,1028,2,1
0,26.9041095890411,1,1,0,2,99,8.32328767123288,740,0,1000,1,1
0,23.5123287671233,2,1,0,8,0,0,1,0,500,2,0
0,33.6821917808219,1,2,81,1,99,8.32328767123288,979,0,2250,2,1
0,47.5095890410959,2,2,8,1,21,0,1100,1809,3112,2,1
0,77.2082191780822,2,1,8,9,9,0,983,1760,1100,3,0
0,57.3534246575342,2,2,8,9,99,0,1007,1809,1794,2,1
0,27.4876712328767,2,2,81,2,99,0,773,1097,1000,3,0
0,38.2465753424658,2,2,8,6,0,0,851,0,500,3,0
0,33.8575342465753,1,2,8,2,99,0,878,1799,2000,2,0
0,47.2575342465753,1,2,8,2,99,5.07397260273973,828,1113,2000,2,0
0,38.7616438356164,2,2,8,6,0,8.32328767123288,789,0,500,1,0
